№,Улица (от),Дом (от),Широта (от),Долгота (от),Улица (до),Дом (до),Широта (до),Долгота (до),Длительность (сек)
10373,Ленинский пр.,88,30.204477,59.856474,Динамо пр.,3,30.279864,59.972699,2980.5
10374,Ленинский пр.,88,30.204477,59.856474,Загородный просп.,47,30.321195,59.921804,1854.0
10375,Ленинский пр.,88,30.204477,59.856474,Костюшко,2,30.295701,59.849212,1243.375
10376,Ленинский пр.,88,30.204477,59.856474,Кузнецовская,25,30.332577,59.87143199999999,1451.375
10377,Ленинский пр.,88,30.204477,59.856474,Литейный просп.,56,30.349456,59.935069999999996,2142.6666666666665
10378,Ленинский пр.,88,30.204477,59.856474,Луначарского пр.,47,30.360164,60.036281,3965.8333333333335
10379,Ленинский пр.,88,30.204477,59.856474,Льва Толстого,6/8,30.321859999999997,59.965309,2791.5
10380,Ленинский пр.,88,30.204477,59.856474,Народная,21,30.468124,59.879137,2238.125
10381,Ленинский пр.,88,30.204477,59.856474,Оптиков,54,30.199033,60.000713,3746.6666666666665
10382,Ленинский пр.,88,30.204477,59.856474,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,4631.0
10383,Ленинский пр.,88,30.204477,59.856474,Солидарности просп.,4,30.490114000000002,59.92828000000001,3064.25
10384,Ленинский пр.,88,30.204477,59.856474,Учебный пер.,5,30.336763,60.037252,3955.6666666666665
10385,Ленинский пр.,88,30.204477,59.856474,наб. реки Фонтанки,154,30.28255,59.915765,1515.0
10386,Ленская,13,30.490410999999998,59.940163,Будапештская,3,30.36382,59.873704000000004,1950.625
10387,Ленская,13,30.490410999999998,59.940163,Загородный просп.,47,30.321195,59.921804,1465.75
10388,Ленская,13,30.490410999999998,59.940163,Костюшко,2,30.295701,59.849212,2019.625
10389,Ленская,13,30.490410999999998,59.940163,Кузнецовская,25,30.332577,59.87143199999999,1975.125
10390,Ленская,13,30.490410999999998,59.940163,Литейный просп.,56,30.349456,59.935069999999996,1192.375
10391,Ленская,13,30.490410999999998,59.940163,Народная,21,30.468124,59.879137,1238.875
10392,Ленская,13,30.490410999999998,59.940163,Солидарности просп.,4,30.490114000000002,59.92828000000001,290.625
10393,Ленская,13,30.490410999999998,59.940163,наб. реки Фонтанки,154,30.28255,59.915765,1783.5
10394,Летчика Пилютова,46,30.140903,59.83101,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2859.3333333333335
10395,Летчика Пилютова,46,30.140903,59.83101,Будапештская,3,30.36382,59.873704000000004,2367.5
10396,Летчика Пилютова,46,30.140903,59.83101,Вавиловых,14,30.390563,60.024752,3800.5
10397,Летчика Пилютова,46,30.140903,59.83101,Динамо пр.,3,30.279864,59.972699,3462.5
10398,Летчика Пилютова,46,30.140903,59.83101,Загородный просп.,47,30.321195,59.921804,2315.75
10399,Летчика Пилютова,46,30.140903,59.83101,Костюшко,2,30.295701,59.849212,1557.5
10400,Летчика Пилютова,46,30.140903,59.83101,Кузнецовская,25,30.332577,59.87143199999999,1763.75
10401,Летчика Пилютова,46,30.140903,59.83101,Литейный просп.,56,30.349456,59.935069999999996,2624.6666666666665
10402,Летчика Пилютова,46,30.140903,59.83101,Луначарского пр.,47,30.360164,60.036281,3725.8333333333335
10403,Летчика Пилютова,46,30.140903,59.83101,Льва Толстого,6/8,30.321859999999997,59.965309,3273.8333333333335
10404,Летчика Пилютова,46,30.140903,59.83101,Народная,21,30.468124,59.879137,2547.375
10405,Летчика Пилютова,46,30.140903,59.83101,Оптиков,54,30.199033,60.000713,4228.666666666667
10406,Летчика Пилютова,46,30.140903,59.83101,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,4020.375
10407,Летчика Пилютова,46,30.140903,59.83101,Солидарности просп.,4,30.490114000000002,59.92828000000001,2941.75
10408,Летчика Пилютова,46,30.140903,59.83101,Учебный пер.,5,30.336763,60.037252,4438.0
10409,Летчика Пилютова,46,30.140903,59.83101,наб. реки Фонтанки,154,30.28255,59.915765,1981.25
10410,Львовская (Стрельна),19,30.029099,59.851291,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2854.3333333333335
10411,Львовская (Стрельна),19,30.029099,59.851291,Будапештская,3,30.36382,59.873704000000004,2340.75
10412,Львовская (Стрельна),19,30.029099,59.851291,Вавиловых,14,30.390563,60.024752,3698.5
10413,Львовская (Стрельна),19,30.029099,59.851291,Динамо пр.,3,30.279864,59.972699,3450.8333333333335
10414,Львовская (Стрельна),19,30.029099,59.851291,Загородный просп.,47,30.321195,59.921804,2355.125
10415,Львовская (Стрельна),19,30.029099,59.851291,Костюшко,2,30.295701,59.849212,1584.875
10416,Львовская (Стрельна),19,30.029099,59.851291,Кузнецовская,25,30.332577,59.87143199999999,1787.0
10417,Львовская (Стрельна),19,30.029099,59.851291,Литейный просп.,56,30.349456,59.935069999999996,2612.0
10418,Львовская (Стрельна),19,30.029099,59.851291,Луначарского пр.,47,30.360164,60.036281,3624.25
10419,Львовская (Стрельна),19,30.029099,59.851291,Льва Толстого,6/8,30.321859999999997,59.965309,3266.1666666666665
10420,Львовская (Стрельна),19,30.029099,59.851291,Мечникова пр.,27,30.410891999999997,59.986982999999995,3029.625
10421,Львовская (Стрельна),19,30.029099,59.851291,Народная,21,30.468124,59.879137,2271.75
10422,Львовская (Стрельна),19,30.029099,59.851291,Оптиков,54,30.199033,60.000713,4218.166666666667
10423,Львовская (Стрельна),19,30.029099,59.851291,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,3465.375
10424,Львовская (Стрельна),19,30.029099,59.851291,Солидарности просп.,4,30.490114000000002,59.92828000000001,2857.5
10425,Львовская (Стрельна),19,30.029099,59.851291,Учебный пер.,5,30.336763,60.037252,3705.625
10426,Львовская (Стрельна),19,30.029099,59.851291,наб. реки Фонтанки,154,30.28255,59.915765,1995.875
10427,Люблинский пер.,7,30.291515000000004,59.917308,Большой просп. ВО,85,30.250614000000002,59.930178000000005,970.25
10428,Люблинский пер.,7,30.291515000000004,59.917308,Будапештская,3,30.36382,59.873704000000004,1580.0
10429,Люблинский пер.,7,30.291515000000004,59.917308,Вавиловых,14,30.390563,60.024752,2485.0
10430,Люблинский пер.,7,30.291515000000004,59.917308,Динамо пр.,3,30.279864,59.972699,1557.1666666666667
10431,Люблинский пер.,7,30.291515000000004,59.917308,Загородный просп.,47,30.321195,59.921804,560.375
10432,Люблинский пер.,7,30.291515000000004,59.917308,Костюшко,2,30.295701,59.849212,1304.0
10433,Люблинский пер.,7,30.291515000000004,59.917308,Кузнецовская,25,30.332577,59.87143199999999,1149.625
10434,Люблинский пер.,7,30.291515000000004,59.917308,Литейный просп.,56,30.349456,59.935069999999996,828.875
10435,Люблинский пер.,7,30.291515000000004,59.917308,Луначарского пр.,47,30.360164,60.036281,2577.375
10436,Люблинский пер.,7,30.291515000000004,59.917308,Льва Толстого,6/8,30.321859999999997,59.965309,1318.125
10437,Люблинский пер.,7,30.291515000000004,59.917308,Мечникова пр.,27,30.410891999999997,59.986982999999995,1965.25
10438,Люблинский пер.,7,30.291515000000004,59.917308,Народная,21,30.468124,59.879137,1900.25
10439,Люблинский пер.,7,30.291515000000004,59.917308,Оптиков,54,30.199033,60.000713,2360.5
10440,Люблинский пер.,7,30.291515000000004,59.917308,Пискаревский просп.,47,30.431328999999998,59.983422999999995,1841.75
10441,Люблинский пер.,7,30.291515000000004,59.917308,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,3250.0
10442,Люблинский пер.,7,30.291515000000004,59.917308,Солидарности просп.,4,30.490114000000002,59.92828000000001,2032.875
10443,Люблинский пер.,7,30.291515000000004,59.917308,Учебный пер.,5,30.336763,60.037252,2483.125
10444,Люблинский пер.,7,30.291515000000004,59.917308,наб. реки Фонтанки,154,30.28255,59.915765,267.75
10445,Малая Балканская,38,30.395064,59.825199,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2745.625
10446,Малая Балканская,38,30.395064,59.825199,Будапештская,3,30.36382,59.873704000000004,1530.125
10447,Малая Балканская,38,30.395064,59.825199,Вавиловых,14,30.390563,60.024752,3125.25
10448,Малая Балканская,38,30.395064,59.825199,Динамо пр.,3,30.279864,59.972699,3241.5
10449,Малая Балканская,38,30.395064,59.825199,Загородный просп.,47,30.321195,59.921804,1674.5
10450,Малая Балканская,38,30.395064,59.825199,Костюшко,2,30.295701,59.849212,1423.0
10451,Малая Балканская,38,30.395064,59.825199,Кузнецовская,25,30.332577,59.87143199999999,1345.0
10452,Малая Балканская,38,30.395064,59.825199,Литейный просп.,56,30.349456,59.935069999999996,1989.125
10453,Малая Балканская,38,30.395064,59.825199,Луначарского пр.,47,30.360164,60.036281,3056.25
10454,Малая Балканская,38,30.395064,59.825199,Льва Толстого,6/8,30.321859999999997,59.965309,2831.375
10455,Малая Балканская,38,30.395064,59.825199,Мечникова пр.,27,30.410891999999997,59.986982999999995,2630.625
10456,Малая Балканская,38,30.395064,59.825199,Народная,21,30.468124,59.879137,1424.5
10457,Малая Балканская,38,30.395064,59.825199,Оптиков,54,30.199033,60.000713,3571.25
10458,Малая Балканская,38,30.395064,59.825199,Пискаревский просп.,47,30.431328999999998,59.983422999999995,2514.625
10459,Малая Балканская,38,30.395064,59.825199,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,4112.625
10460,Малая Балканская,38,30.395064,59.825199,Солидарности просп.,4,30.490114000000002,59.92828000000001,2229.75
10461,Малая Балканская,38,30.395064,59.825199,Учебный пер.,5,30.336763,60.037252,3132.0
10462,Малая Балканская,38,30.395064,59.825199,наб. реки Фонтанки,154,30.28255,59.915765,2057.875
10463,Марата,65,30.345234,59.921642000000006,Большой просп. ВО,85,30.250614000000002,59.930178000000005,1340.5
10464,Марата,65,30.345234,59.921642000000006,Будапештская,3,30.36382,59.873704000000004,1108.125
10465,Марата,65,30.345234,59.921642000000006,Вавиловых,14,30.390563,60.024752,2066.125
10466,Марата,65,30.345234,59.921642000000006,Динамо пр.,3,30.279864,59.972699,1640.0
10467,Марата,65,30.345234,59.921642000000006,Загородный просп.,47,30.321195,59.921804,276.125
10468,Марата,65,30.345234,59.921642000000006,Костюшко,2,30.295701,59.849212,1478.5
10469,Марата,65,30.345234,59.921642000000006,Кузнецовская,25,30.332577,59.87143199999999,874.25
10470,Марата,65,30.345234,59.921642000000006,Литейный просп.,56,30.349456,59.935069999999996,342.125
10471,Марата,65,30.345234,59.921642000000006,Луначарского пр.,47,30.360164,60.036281,2154.625
10472,Марата,65,30.345234,59.921642000000006,Льва Толстого,6/8,30.321859999999997,59.965309,1201.5
10473,Марата,65,30.345234,59.921642000000006,Мечникова пр.,27,30.410891999999997,59.986982999999995,1527.125
10474,Марата,65,30.345234,59.921642000000006,Народная,21,30.468124,59.879137,1464.625
10475,Марата,65,30.345234,59.921642000000006,Оптиков,54,30.199033,60.000713,1921.875
10476,Марата,65,30.345234,59.921642000000006,Пискаревский просп.,47,30.431328999999998,59.983422999999995,1418.25
10477,Марата,65,30.345234,59.921642000000006,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,2817.0
10478,Марата,65,30.345234,59.921642000000006,Солидарности просп.,4,30.490114000000002,59.92828000000001,1603.875
10479,Марата,65,30.345234,59.921642000000006,Учебный пер.,5,30.336763,60.037252,2083.875
10480,Марата,65,30.345234,59.921642000000006,наб. реки Фонтанки,154,30.28255,59.915765,745.125
10481,Маршала Захарова,9,30.178695,59.856302,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2733.5
10482,Маршала Захарова,9,30.178695,59.856302,Будапештская,3,30.36382,59.873704000000004,2182.375
10483,Маршала Захарова,9,30.178695,59.856302,Вавиловых,14,30.390563,60.024752,3749.8333333333335
10484,Маршала Захарова,9,30.178695,59.856302,Динамо пр.,3,30.279864,59.972699,3325.8333333333335
10485,Маршала Захарова,9,30.178695,59.856302,Загородный просп.,47,30.321195,59.921804,2194.5
10486,Маршала Захарова,9,30.178695,59.856302,Костюшко,2,30.295701,59.849212,1370.25
10487,Маршала Захарова,9,30.178695,59.856302,Кузнецовская,25,30.332577,59.87143199999999,1581.625
10488,Маршала Захарова,9,30.178695,59.856302,Литейный просп.,56,30.349456,59.935069999999996,2495.3333333333335
10489,Маршала Захарова,9,30.178695,59.856302,Луначарского пр.,47,30.360164,60.036281,3681.6666666666665
10490,Маршала Захарова,9,30.178695,59.856302,Льва Толстого,6/8,30.321859999999997,59.965309,3147.8333333333335
10491,Маршала Захарова,9,30.178695,59.856302,Народная,21,30.468124,59.879137,2368.5
10492,Маршала Захарова,9,30.178695,59.856302,Оптиков,54,30.199033,60.000713,4099.5
10493,Маршала Захарова,9,30.178695,59.856302,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,4251.625
10494,Маршала Захарова,9,30.178695,59.856302,Солидарности просп.,4,30.490114000000002,59.92828000000001,3168.625
10495,Маршала Захарова,9,30.178695,59.856302,Учебный пер.,5,30.336763,60.037252,4315.833333333333
10496,Маршала Захарова,9,30.178695,59.856302,наб. реки Фонтанки,154,30.28255,59.915765,1859.375
10497,Маршала Казакова,10к1,30.242915999999997,59.859185,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2030.8333333333333
10498,Маршала Казакова,10к1,30.242915999999997,59.859185,Будапештская,3,30.36382,59.873704000000004,1680.75
10499,Маршала Казакова,10к1,30.242915999999997,59.859185,Вавиловых,14,30.390563,60.024752,3532.6666666666665
10500,Маршала Казакова,10к1,30.242915999999997,59.859185,Динамо пр.,3,30.279864,59.972699,2646.1666666666665
10501,Маршала Казакова,10к1,30.242915999999997,59.859185,Загородный просп.,47,30.321195,59.921804,1510.0
10502,Маршала Казакова,10к1,30.242915999999997,59.859185,Костюшко,2,30.295701,59.849212,881.875
10503,Маршала Казакова,10к1,30.242915999999997,59.859185,Кузнецовская,25,30.332577,59.87143199999999,1092.625
10504,Маршала Казакова,10к1,30.242915999999997,59.859185,Литейный просп.,56,30.349456,59.935069999999996,1799.3333333333333
10505,Маршала Казакова,10к1,30.242915999999997,59.859185,Луначарского пр.,47,30.360164,60.036281,3615.0
10506,Маршала Казакова,10к1,30.242915999999997,59.859185,Льва Толстого,6/8,30.321859999999997,59.965309,2435.1666666666665
10507,Маршала Казакова,10к1,30.242915999999997,59.859185,Народная,21,30.468124,59.879137,1876.25
10508,Маршала Казакова,10к1,30.242915999999997,59.859185,Оптиков,54,30.199033,60.000713,3411.8333333333335
10509,Маршала Казакова,10к1,30.242915999999997,59.859185,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,4282.5
10510,Маршала Казакова,10к1,30.242915999999997,59.859185,Солидарности просп.,4,30.490114000000002,59.92828000000001,2460.625
10511,Маршала Казакова,10к1,30.242915999999997,59.859185,Учебный пер.,5,30.336763,60.037252,3608.3333333333335
10512,Маршала Казакова,10к1,30.242915999999997,59.859185,наб. реки Фонтанки,154,30.28255,59.915765,1181.625
10513,Маяковского,19,30.355672,59.93855,Большой просп. ВО,85,30.250614000000002,59.930178000000005,1393.0
10514,Маяковского,19,30.355672,59.93855,Будапештская,3,30.36382,59.873704000000004,1509.75
10515,Маяковского,19,30.355672,59.93855,Вавиловых,14,30.390563,60.024752,1778.5
10516,Маяковского,19,30.355672,59.93855,Динамо пр.,3,30.279864,59.972699,1439.75
10517,Маяковского,19,30.355672,59.93855,Загородный просп.,47,30.321195,59.921804,511.625
10518,Маяковского,19,30.355672,59.93855,Костюшко,2,30.295701,59.849212,1815.875
10519,Маяковского,19,30.355672,59.93855,Кузнецовская,25,30.332577,59.87143199999999,1255.75
10520,Маяковского,19,30.355672,59.93855,Литейный просп.,56,30.349456,59.935069999999996,191.875
10521,Маяковского,19,30.355672,59.93855,Луначарского пр.,47,30.360164,60.036281,1871.5
10522,Маяковского,19,30.355672,59.93855,Льва Толстого,6/8,30.321859999999997,59.965309,818.375
10523,Маяковского,19,30.355672,59.93855,Мечникова пр.,27,30.410891999999997,59.986982999999995,1237.5
10524,Маяковского,19,30.355672,59.93855,Народная,21,30.468124,59.879137,1447.5
10525,Маяковского,19,30.355672,59.93855,Оптиков,54,30.199033,60.000713,1632.625
10526,Маяковского,19,30.355672,59.93855,Пискаревский просп.,47,30.431328999999998,59.983422999999995,1122.5
10527,Маяковского,19,30.355672,59.93855,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,2521.75
10528,Маяковского,19,30.355672,59.93855,Солидарности просп.,4,30.490114000000002,59.92828000000001,1542.875
10529,Маяковского,19,30.355672,59.93855,Учебный пер.,5,30.336763,60.037252,1791.25
10530,Маяковского,19,30.355672,59.93855,наб. реки Фонтанки,154,30.28255,59.915765,863.0
10531,Меньшиковский пр.,17,30.431427000000003,59.996807,Аккуратова,2,30.301594,60.015377,1263.625
10532,Меньшиковский пр.,17,30.431427000000003,59.996807,Большой просп. ВО,85,30.250614000000002,59.930178000000005,1683.625
10533,Меньшиковский пр.,17,30.431427000000003,59.996807,Будапештская,3,30.36382,59.873704000000004,2620.0
10534,Меньшиковский пр.,17,30.431427000000003,59.996807,Вавиловых,14,30.390563,60.024752,1166.0
10535,Меньшиковский пр.,17,30.431427000000003,59.996807,Динамо пр.,3,30.279864,59.972699,1439.0
10536,Меньшиковский пр.,17,30.431427000000003,59.996807,Загородный просп.,47,30.321195,59.921804,1627.5714285714287
10537,Меньшиковский пр.,17,30.431427000000003,59.996807,Кузнецовская,25,30.332577,59.87143199999999,2405.285714285714
10538,Меньшиковский пр.,17,30.431427000000003,59.996807,Литейный просп.,56,30.349456,59.935069999999996,1308.857142857143
10539,Меньшиковский пр.,17,30.431427000000003,59.996807,Луначарского пр.,47,30.360164,60.036281,1246.5
10540,Меньшиковский пр.,17,30.431427000000003,59.996807,Льва Толстого,6/8,30.321859999999997,59.965309,1145.125
10541,Меньшиковский пр.,17,30.431427000000003,59.996807,Мечникова пр.,27,30.410891999999997,59.986982999999995,517.5714285714286
10542,Меньшиковский пр.,17,30.431427000000003,59.996807,Народная,21,30.468124,59.879137,1562.5714285714287
10543,Меньшиковский пр.,17,30.431427000000003,59.996807,Оптиков,54,30.199033,60.000713,1748.0
10544,Меньшиковский пр.,17,30.431427000000003,59.996807,Пискаревский просп.,47,30.431328999999998,59.983422999999995,906.7142857142857
10545,Меньшиковский пр.,17,30.431427000000003,59.996807,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,2711.25
10546,Меньшиковский пр.,17,30.431427000000003,59.996807,Учебный пер.,5,30.336763,60.037252,1409.375
10547,Меньшиковский пр.,17,30.431427000000003,59.996807,наб. реки Фонтанки,154,30.28255,59.915765,1932.7142857142858
10548,Металлистов пр.,89,30.399843,59.971452,Аккуратова,2,30.301594,60.015377,1443.5
10549,Металлистов пр.,89,30.399843,59.971452,Большой просп. ВО,85,30.250614000000002,59.930178000000005,1672.25
10550,Металлистов пр.,89,30.399843,59.971452,Будапештская,3,30.36382,59.873704000000004,2403.375
10551,Металлистов пр.,89,30.399843,59.971452,Вавиловых,14,30.390563,60.024752,1518.875
10552,Металлистов пр.,89,30.399843,59.971452,Динамо пр.,3,30.279864,59.972699,1439.375
10553,Металлистов пр.,89,30.399843,59.971452,Загородный просп.,47,30.321195,59.921804,1418.75
10554,Металлистов пр.,89,30.399843,59.971452,Костюшко,2,30.295701,59.849212,2719.5
10555,Металлистов пр.,89,30.399843,59.971452,Кузнецовская,25,30.332577,59.87143199999999,2179.375
10556,Металлистов пр.,89,30.399843,59.971452,Литейный просп.,56,30.349456,59.935069999999996,1095.625
10557,Металлистов пр.,89,30.399843,59.971452,Луначарского пр.,47,30.360164,60.036281,1611.125
10558,Металлистов пр.,89,30.399843,59.971452,Льва Толстого,6/8,30.321859999999997,59.965309,1145.875
10559,Металлистов пр.,89,30.399843,59.971452,Мечникова пр.,27,30.410891999999997,59.986982999999995,493.625
10560,Металлистов пр.,89,30.399843,59.971452,Народная,21,30.468124,59.879137,1338.75
10561,Металлистов пр.,89,30.399843,59.971452,Оптиков,54,30.199033,60.000713,1816.0
10562,Металлистов пр.,89,30.399843,59.971452,Пискаревский просп.,47,30.431328999999998,59.983422999999995,645.625
10563,Металлистов пр.,89,30.399843,59.971452,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,2712.0
10564,Металлистов пр.,89,30.399843,59.971452,Солидарности просп.,4,30.490114000000002,59.92828000000001,1339.25
10565,Металлистов пр.,89,30.399843,59.971452,Учебный пер.,5,30.336763,60.037252,1756.375
10566,Металлистов пр.,89,30.399843,59.971452,наб. реки Фонтанки,154,30.28255,59.915765,1722.25
10567,Металлострой. Полевая,2,30.561467999999998,59.811129,Аккуратова,2,30.301594,60.015377,3104.875
10568,Металлострой. Полевая,2,30.561467999999998,59.811129,Будапештская,3,30.36382,59.873704000000004,2309.5
10569,Металлострой. Полевая,2,30.561467999999998,59.811129,Вавиловых,14,30.390563,60.024752,2881.25
10570,Металлострой. Полевая,2,30.561467999999998,59.811129,Загородный просп.,47,30.321195,59.921804,2450.75
10571,Металлострой. Полевая,2,30.561467999999998,59.811129,Костюшко,2,30.295701,59.849212,2201.375
10572,Металлострой. Полевая,2,30.561467999999998,59.811129,Кузнецовская,25,30.332577,59.87143199999999,2100.75
10573,Металлострой. Полевая,2,30.561467999999998,59.811129,Луначарского пр.,47,30.360164,60.036281,2801.375
10574,Металлострой. Полевая,2,30.561467999999998,59.811129,Льва Толстого,6/8,30.321859999999997,59.965309,2700.875
10575,Металлострой. Полевая,2,30.561467999999998,59.811129,Мечникова пр.,27,30.410891999999997,59.986982999999995,2208.625
10576,Металлострой. Полевая,2,30.561467999999998,59.811129,Народная,21,30.468124,59.879137,1453.5
10577,Металлострой. Полевая,2,30.561467999999998,59.811129,Оптиков,54,30.199033,60.000713,3502.75
10578,Металлострой. Полевая,2,30.561467999999998,59.811129,Пискаревский просп.,47,30.431328999999998,59.983422999999995,2460.875
10579,Металлострой. Полевая,2,30.561467999999998,59.811129,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,3878.5
10580,Металлострой. Полевая,2,30.561467999999998,59.811129,Солидарности просп.,4,30.490114000000002,59.92828000000001,2037.5
10581,Металлострой. Полевая,2,30.561467999999998,59.811129,Учебный пер.,5,30.336763,60.037252,2881.875
10582,Металлострой. Полевая,2,30.561467999999998,59.811129,наб. реки Фонтанки,154,30.28255,59.915765,2653.125
10583,Мечникова пр.,14,30.407190999999997,59.985678,Аккуратова,2,30.301594,60.015377,1514.0
10584,Мечникова пр.,14,30.407190999999997,59.985678,Большой просп. ВО,85,30.250614000000002,59.930178000000005,1750.125
10585,Мечникова пр.,14,30.407190999999997,59.985678,Будапештская,3,30.36382,59.873704000000004,2570.75
10586,Мечникова пр.,14,30.407190999999997,59.985678,Вавиловых,14,30.390563,60.024752,1357.625
10587,Мечникова пр.,14,30.407190999999997,59.985678,Динамо пр.,3,30.279864,59.972699,1509.875
10588,Мечникова пр.,14,30.407190999999997,59.985678,Загородный просп.,47,30.321195,59.921804,1581.5
10589,Мечникова пр.,14,30.407190999999997,59.985678,Костюшко,2,30.295701,59.849212,2879.625
10590,Мечникова пр.,14,30.407190999999997,59.985678,Кузнецовская,25,30.332577,59.87143199999999,2350.0
10591,Мечникова пр.,14,30.407190999999997,59.985678,Литейный просп.,56,30.349456,59.935069999999996,1258.875
10592,Мечникова пр.,14,30.407190999999997,59.985678,Луначарского пр.,47,30.360164,60.036281,1450.5
10593,Мечникова пр.,14,30.407190999999997,59.985678,Льва Толстого,6/8,30.321859999999997,59.965309,1216.25
10594,Мечникова пр.,14,30.407190999999997,59.985678,Мечникова пр.,27,30.410891999999997,59.986982999999995,258.5
10595,Мечникова пр.,14,30.407190999999997,59.985678,Народная,21,30.468124,59.879137,1508.75
10596,Мечникова пр.,14,30.407190999999997,59.985678,Оптиков,54,30.199033,60.000713,1888.25
10597,Мечникова пр.,14,30.407190999999997,59.985678,Пискаревский просп.,47,30.431328999999998,59.983422999999995,646.25
10598,Мечникова пр.,14,30.407190999999997,59.985678,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,2782.875
10599,Мечникова пр.,14,30.407190999999997,59.985678,Учебный пер.,5,30.336763,60.037252,1630.125
10600,Мечникова пр.,14,30.407190999999997,59.985678,наб. реки Фонтанки,154,30.28255,59.915765,1884.375
10601,Морская набережная,15,30.212849,59.94005500000001,Большой просп. ВО,85,30.250614000000002,59.930178000000005,582.5
10602,Морская набережная,15,30.212849,59.94005500000001,Будапештская,3,30.36382,59.873704000000004,2773.5
10603,Морская набережная,15,30.212849,59.94005500000001,Костюшко,2,30.295701,59.849212,2504.625
10604,Морская набережная,15,30.212849,59.94005500000001,Кузнецовская,25,30.332577,59.87143199999999,2346.125
10605,Морская набережная,15,30.212849,59.94005500000001,наб. реки Фонтанки,154,30.28255,59.915765,1465.75
10606,Морская набережная,41,30.231498,59.959615,Большой просп. ВО,85,30.250614000000002,59.930178000000005,703.0
10607,Морская набережная,41,30.231498,59.959615,Костюшко,2,30.295701,59.849212,2383.5
10608,Морская набережная,41,30.231498,59.959615,Кузнецовская,25,30.332577,59.87143199999999,2223.0
10609,Морская набережная,41,30.231498,59.959615,наб. реки Фонтанки,154,30.28255,59.915765,1342.5
10610,Морская набережная,41к1,30.231498,59.959615,Большой просп. ВО,85,30.250614000000002,59.930178000000005,711.0
10611,Морская набережная,41к1,30.231498,59.959615,Костюшко,2,30.295701,59.849212,2390.1666666666665
10612,Морская набережная,41к1,30.231498,59.959615,Кузнецовская,25,30.332577,59.87143199999999,2230.1666666666665
10613,Морская набережная,41к1,30.231498,59.959615,наб. реки Фонтанки,154,30.28255,59.915765,1351.8333333333333
10614,Московский пр.,134,30.320378,59.887710999999996,Большой просп. ВО,85,30.250614000000002,59.930178000000005,1423.375
10615,Московский пр.,134,30.320378,59.887710999999996,Будапештская,3,30.36382,59.873704000000004,978.0
10616,Московский пр.,134,30.320378,59.887710999999996,Вавиловых,14,30.390563,60.024752,2566.125
10617,Московский пр.,134,30.320378,59.887710999999996,Динамо пр.,3,30.279864,59.972699,1858.875
10618,Московский пр.,134,30.320378,59.887710999999996,Загородный просп.,47,30.321195,59.921804,466.5
10619,Московский пр.,134,30.320378,59.887710999999996,Костюшко,2,30.295701,59.849212,1121.125
10620,Московский пр.,134,30.320378,59.887710999999996,Кузнецовская,25,30.332577,59.87143199999999,628.0
10621,Московский пр.,134,30.320378,59.887710999999996,Литейный просп.,56,30.349456,59.935069999999996,918.375
10622,Московский пр.,134,30.320378,59.887710999999996,Луначарского пр.,47,30.360164,60.036281,2659.625
10623,Московский пр.,134,30.320378,59.887710999999996,Льва Толстого,6/8,30.321859999999997,59.965309,1399.125
10624,Московский пр.,134,30.320378,59.887710999999996,Народная,21,30.468124,59.879137,1460.375
10625,Московский пр.,134,30.320378,59.887710999999996,Оптиков,54,30.199033,60.000713,2436.0
10626,Московский пр.,134,30.320378,59.887710999999996,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,3325.625
10627,Московский пр.,134,30.320378,59.887710999999996,Солидарности просп.,4,30.490114000000002,59.92828000000001,1797.5
10628,Московский пр.,134,30.320378,59.887710999999996,Учебный пер.,5,30.336763,60.037252,2578.875
10629,Московский пр.,134,30.320378,59.887710999999996,наб. реки Фонтанки,154,30.28255,59.915765,684.5
10630,Московское шоссе,10,30.331598,59.83876899999999,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2186.5
10631,Московское шоссе,10,30.331598,59.83876899999999,Будапештская,3,30.36382,59.873704000000004,1347.0
10632,Московское шоссе,10,30.331598,59.83876899999999,Вавиловых,14,30.390563,60.024752,2992.0
10633,Московское шоссе,10,30.331598,59.83876899999999,Динамо пр.,3,30.279864,59.972699,2622.25
10634,Московское шоссе,10,30.331598,59.83876899999999,Загородный просп.,47,30.321195,59.921804,1230.0
